loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,isDefault
99971,223495,16000,3,6.68,491.7,A,A3,其他,普通企业,文化和体育业,10+ years,0,0,0,1,2,2015-04-01,5,36.0,13,19.72,0.0,835.0,839.0,0.0,0,0,0.0,6660.0,8.6,1,Feb-1992,6.0,1.0,5.0,0.0,16.0,26.0,10.0,0.0,0
72969,223598,24600,5,15.61,593.14,C,C5,其他,普通企业,住宿和餐饮业,10+ years,0,0,1,0,0,2014-03-01,0,29.0,19,23.76,0.0,735.0,739.0,0.0,0,0,0.0,50156.0,75.0,0,Apr-1996,0.0,1.0,8.0,0.0,5.0,21.0,10.0,0.0,1
574147,223607,12500,3,8.9,396.92,A,A5,公务员,幼教与中小学校,制造业,2 years,1,1,0,1,0,2012-11-01,0,32.0,21,12.53,0.0,745.0,749.0,0.0,0,0,0.0,17370.0,72.7,0,Jan-1986,77.0,1.0,6.0,0.0,5.0,9.0,7.0,0.0,0
164386,223655,16550,5,15.61,399.05,C,C5,其他,普通企业,交通运输、仓储和邮政业,9 years,0,0,1,0,0,2014-03-01,0,102.0,26,23.08,0.0,720.0,724.0,0.0,0,0,0.0,21329.0,68.4,1,Jun-1990,0.0,1.0,5.0,0.0,14.0,17.0,9.0,0.0,1
214512,223702,28625,3,10.99,937.02,B,B4,公务员,高等教育机构,采矿业,10+ years,1,0,1,0,0,2015-03-01,0,275.0,8,23.41,0.0,740.0,744.0,0.0,3,264,55.48316902730563,29490.0,60.9,1,Jun-2003,0.0,1.0,5.0,0.0,6.0,12.0,5.0,0.0,0
772365,223712,18000,5,18.24,459.44,D,D5,职员,普通企业,公共服务、社会组织,10+ years,2,1,1,0,0,2014-08-01,0,226.0,21,23.34,0.0,720.0,724.0,0.0,0,0,0.0,12253.0,98.0,0,Oct-1998,0.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,1
579804,223837,7325,3,14.64,252.64,C,C3,其他,普通企业,公共服务、社会组织,< 1 year,0,0,1,0,0,2014-04-01,2,535.0,17,14.03,0.0,740.0,744.0,0.0,3,195,66.72429908784626,1565.0,19.6,1,Oct-2005,5.0,1.0,1.0,0.0,4.0,12.0,9.0,0.0,0
209073,224038,14675,5,15.61,353.84,C,C3,其他,普通企业,采矿业,10+ years,0,0,1,1,0,2013-11-01,4,92.0,18,24.75,0.0,720.0,724.0,0.0,0,0,0.0,23575.0,78.1,0,Mar-1996,4.0,1.0,6.0,0.0,6.0,15.0,8.0,0.0,0
68075,224123,12000,5,15.31,287.44,C,C5,其他,世界五百强,交通运输、仓储和邮政业,10+ years,0,1,2,0,0,2016-06-01,0,15.0,12,15.96,0.0,765.0,769.0,0.0,3,189,78.3878347979313,10582.0,15.5,0,Jan-1996,0.0,1.0,6.0,0.0,6.0,25.0,15.0,0.0,0
222334,224176,10000,5,17.57,251.61,D,D4,工人,普通企业,国际组织,10+ years,0,0,0,0,0,2014-07-01,0,204.0,24,19.3,1.0,720.0,724.0,1.0,0,0,0.0,31353.0,73.9,0,Nov-1999,0.0,1.0,7.0,0.0,11.0,19.0,3.0,0.0,1
106971,224181,15350,3,18.25,556.87,D,D3,其他,普通企业,电力、热力生产供应业,4 years,1,0,1,0,0,2016-06-01,0,271.0,35,34.59,0.0,720.0,724.0,0.0,0,0,0.0,23407.0,93.0,1,Sep-2005,0.0,1.0,3.0,0.0,5.0,6.0,3.0,0.0,0
131837,224281,30000,5,9.93,636.38,B,B2,公务员,普通企业,房地产业,6 years,2,1,1,1,3,2017-07-01,0,89.0,3,19.07,0.0,755.0,759.0,0.0,0,0,0.0,24778.0,57.8,0,Oct-1992,0.0,1.0,6.0,0.0,14.0,9.0,3.0,0.0,0
755493,224529,6000,5,12.99,136.49,B,B4,工人,上市企业,电力、热力生产供应业,10+ years,0,0,2,2,0,2013-12-01,4,307.0,14,13.25,0.0,720.0,724.0,0.0,2,114,44.085634452521326,4733.0,26.6,0,Feb-2002,71.0,1.0,4.0,0.0,4.0,15.0,8.0,0.0,0
783925,224974,28350,3,15.99,996.57,C,C5,职员,高等教育机构,信息传输、软件和信息技术服务业,10+ years,2,1,0,0,0,2016-12-01,5,216.0,8,2.21,0.0,800.0,804.0,0.0,0,0,0.0,3732.0,1.7,0,Dec-1994,6.0,1.0,7.0,0.0,1.0,30.0,24.0,0.0,1
510623,225068,6075,3,13.35,205.72,C,C2,工程师,普通企业,建筑业,,2,0,2,0,0,2014-08-01,5,167.0,8,21.63,0.0,770.0,774.0,0.0,0,0,0.0,1066.0,5.6,1,Feb-2000,6.0,1.0,4.0,0.0,5.0,24.0,10.0,0.0,1
350669,225091,18000,3,11.99,597.78,B,B5,职员,上市企业,公共服务、社会组织,7 years,2,2,2,1,5,2017-11-01,0,705.0,19,37.09,0.0,780.0,784.0,0.0,0,0,0.0,12018.0,38.4,1,Feb-1999,0.0,1.0,4.0,0.0,4.0,24.0,15.0,0.0,0
369264,225516,10000,3,18.99,366.51,D,D3,其他,普通企业,电力、热力生产供应业,3 years,0,1,1,0,0,2016-10-01,4,38.0,21,24.98,1.0,720.0,724.0,0.0,0,0,0.0,32636.0,63.6,1,Dec-1992,4.0,1.0,5.0,0.0,3.0,9.0,6.0,0.0,1
774743,225548,20000,3,9.99,645.25,B,B3,公务员,普通企业,电力、热力生产供应业,10+ years,0,1,1,1,3,2015-04-01,0,164.0,20,14.02,1.0,735.0,739.0,0.0,5,685,163.31507251437043,11688.0,34.0,0,Sep-1995,0.0,1.0,7.0,0.0,12.0,20.0,9.0,0.0,0
148492,225967,20000,5,8.18,407.26,B,B1,其他,上市企业,文化和体育业,9 years,2,1,0,1,2,2015-09-01,0,74.0,30,3.35,0.0,835.0,839.0,0.0,0,0,0.0,28533.0,35.3,1,Jan-1983,0.0,1.0,3.0,0.0,5.0,15.0,10.0,0.0,0
532971,226121,17775,3,19.03,651.84,D,D3,其他,政府机构,金融业,10+ years,2,1,2,0,0,2017-11-01,3,412.0,13,10.55,0.0,770.0,774.0,0.0,5,195,91.51331449623451,423171.0,43.8,0,Apr-2000,3.0,1.0,2.0,0.0,5.0,10.0,6.0,0.0,0
430149,226172,10000,3,12.49,334.49,B,B5,职员,普通企业,金融业,3 years,1,0,1,1,0,2014-10-01,4,371.0,7,30.68,0.0,730.0,734.0,0.0,0,0,0.0,52642.0,64.4,1,Dec-1997,4.0,1.0,5.0,0.0,4.0,14.0,8.0,0.0,0
470606,226327,13200,5,21.99,364.5,F,F1,其他,政府机构,电力、热力生产供应业,5 years,2,0,2,1,0,2015-11-01,0,505.0,10,37.88,0.0,720.0,724.0,0.0,5,585,328.8969205863908,10830.0,27.7,0,Feb-1967,0.0,1.0,3.0,0.0,12.0,11.0,8.0,1.0,0
356250,226540,12000,5,15.31,287.44,C,C4,公务员,政府机构,金融业,10+ years,0,0,1,0,0,2014-04-01,0,134.0,8,13.76,3.0,720.0,724.0,0.0,2,184,97.77593678471848,161744.0,89.3,1,Apr-1993,0.0,1.0,4.0,0.0,5.0,24.0,11.0,0.0,0
574528,226700,2000,3,6.99,61.75,A,A3,工人,政府机构,公共服务、社会组织,5 years,2,0,0,1,0,2016-01-01,5,498.0,32,23.8,0.0,830.0,834.0,0.0,0,0,0.0,7924.0,10.5,0,Dec-1994,6.0,1.0,2.0,0.0,2.0,16.0,13.0,0.0,0
653637,226899,18025,3,21.49,683.64,D,D5,其他,政府机构,信息传输、软件和信息技术服务业,10+ years,1,2,0,0,0,2016-10-01,4,396.0,7,32.27,0.0,720.0,724.0,0.0,0,0,0.0,31601.0,67.8,1,Nov-2003,4.0,1.0,5.0,0.0,5.0,10.0,6.0,0.0,0
395944,226920,8300,3,8.99,263.9,B,B1,公务员,普通企业,金融业,,1,1,0,1,0,2016-08-01,0,490.0,44,17.0,0.0,750.0,754.0,0.0,3,210,122.78183977104237,3469.0,20.4,1,Nov-2001,0.0,1.0,5.0,0.0,9.0,14.0,5.0,0.0,0
364549,226931,7800,3,22.74,300.88,E,E1,工程师,世界五百强,金融业,,1,1,0,0,0,2016-10-01,2,486.0,29,32.83,0.0,815.0,819.0,0.0,0,0,0.0,2795.0,4.7,1,Mar-2004,5.0,1.0,6.0,0.0,5.0,31.0,20.0,0.0,0
190331,227056,24000,3,12.12,798.52,B,B3,职员,普通企业,文化和体育业,3 years,0,0,0,0,0,2012-10-01,0,418.0,45,18.98,0.0,730.0,734.0,0.0,0,0,0.0,24791.0,58.7,0,Dec-1998,154.0,1.0,6.0,0.0,9.0,22.0,12.0,0.0,0
432034,227616,2500,3,9.43,80.01,B,B1,工人,世界五百强,公共服务、社会组织,10+ years,2,0,0,0,0,2018-03-01,9,79.0,2,0.46,0.0,840.0,844.0,0.0,0,0,0.0,234.0,1.0,0,Mar-1986,10.0,1.0,1.0,0.0,1.0,21.0,6.0,0.0,0
269688,227671,35000,3,8.39,1103.09,A,A5,工人,普通企业,信息传输、软件和信息技术服务业,10+ years,2,0,2,0,0,2014-07-01,4,2.0,2,5.16,0.0,770.0,774.0,0.0,0,0,0.0,115242.0,25.7,0,Dec-2003,4.0,1.0,4.0,0.0,5.0,8.0,2.0,0.0,0
15467,227839,14000,3,14.46,481.63,C,C4,其他,普通企业,电力、热力生产供应业,10+ years,0,1,0,0,0,2016-03-01,4,705.0,19,38.17,0.0,720.0,724.0,1.0,0,0,0.0,14455.0,36.6,0,Nov-1992,4.0,1.0,9.0,0.0,10.0,20.0,11.0,0.0,0
44808,227849,7200,3,9.93,232.09,B,B2,其他,政府机构,信息传输、软件和信息技术服务业,< 1 year,0,1,0,0,0,2017-08-01,0,451.0,36,15.07,0.0,795.0,799.0,0.0,0,0,0.0,13581.0,59.3,0,Apr-1988,0.0,1.0,2.0,0.0,3.0,9.0,6.0,0.0,0
681450,228109,30000,3,12.49,1003.47,B,B5,其他,普通企业,建筑业,10+ years,0,0,1,0,0,2014-10-01,11,177.0,26,11.37,1.0,735.0,739.0,0.0,0,0,0.0,8691.0,55.7,1,May-1972,12.0,1.0,5.0,0.0,5.0,11.0,9.0,0.0,0
581645,228739,13200,5,10.99,286.94,B,B4,工人,世界五百强,采矿业,6 years,0,2,0,1,1,2016-09-01,3,340.0,14,0.31,0.0,845.0,850.0,0.0,0,0,0.0,1844.0,6.4,0,Apr-1991,3.0,1.0,1.0,0.0,2.0,8.0,3.0,0.0,0
629853,229198,40000,5,16.14,975.71,C,C4,职员,幼教与中小学校,采矿业,2 years,1,1,2,0,0,2018-07-01,0,365.0,19,18.93,0.0,675.0,679.0,0.0,0,0,0.0,53345.0,80.8,0,Sep-1997,0.0,1.0,14.0,0.0,8.0,19.0,14.0,0.0,0
472285,229483,10000,5,15.61,241.12,D,D1,工程师,普通企业,房地产业,10+ years,1,1,1,0,0,2014-08-01,0,54.0,28,21.19,0.0,720.0,724.0,0.0,0,0,0.0,10809.0,81.9,0,Sep-1982,0.0,1.0,4.0,0.0,6.0,16.0,6.0,0.0,1
204707,229564,3325,3,18.99,121.87,D,D3,工人,政府机构,金融业,10+ years,1,2,1,0,0,2016-08-01,0,668.0,9,31.36,1.0,720.0,724.0,1.0,0,0,0.0,3564.0,40.0,1,Feb-2006,0.0,1.0,2.0,0.0,24.0,5.0,3.0,0.0,0
751420,229565,12000,3,12.73,402.77,B,B5,其他,政府机构,农、林、牧、渔业,8 years,0,0,0,1,4,2018-07-01,0,129.0,30,13.56,0.0,720.0,724.0,1.0,0,0,0.0,15143.0,32.8,1,Jul-2006,0.0,1.0,6.0,0.0,15.0,29.0,10.0,0.0,0
333628,229605,10000,3,9.25,319.17,A,A5,其他,普通企业,金融业,1 year,1,0,2,0,0,2013-10-01,0,453.0,14,30.7,0.0,810.0,814.0,0.0,22,2816,1068.3023011736716,3263.0,8.8,1,Sep-1986,1.0,1.0,10.0,0.0,7.0,18.0,13.0,0.0,0
613546,229858,4000,3,8.46,126.2,A,A5,职员,普通企业,公共服务、社会组织,2 years,1,0,1,0,0,2018-09-01,0,0.0,0,22.66,0.0,790.0,794.0,0.0,2,66,35.53426397135638,2623.0,8.7,0,Aug-2010,0.0,1.0,4.0,0.0,3.0,12.0,5.0,0.0,0
356413,229936,35000,3,10.49,1137.43,B,B3,其他,政府机构,公共服务、社会组织,< 1 year,1,0,1,1,5,2015-01-01,0,74.0,30,12.77,0.0,795.0,799.0,0.0,3,72,32.123389944805716,11994.0,13.3,0,Apr-2002,0.0,1.0,5.0,0.0,5.0,12.0,11.0,0.0,0
744495,230116,25000,3,9.25,510.66,B,B2,其他,普通企业,信息传输、软件和信息技术服务业,2 years,0,0,2,0,0,2010-11-01,4,484.0,21,20.15,0.0,770.0,774.0,0.0,0,0,0.0,84762.0,54.0,1,Mar-1995,241.0,1.0,,,,,,,1
614723,230481,18000,3,6.89,554.89,A,A3,公务员,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,0,1,3,2015-12-01,0,527.0,22,20.64,0.0,830.0,834.0,0.0,0,0,0.0,77692.0,9.2,0,Dec-1986,0.0,1.0,4.0,0.0,15.0,11.0,7.0,0.0,0
420244,230606,1000,3,6.97,30.87,A,A3,公务员,政府机构,金融业,5 years,0,0,2,1,5,2016-06-01,2,19.0,14,9.4,0.0,835.0,839.0,0.0,0,0,0.0,6656.0,10.6,0,Dec-1993,5.0,1.0,2.0,0.0,3.0,8.0,5.0,0.0,0
653998,230644,35000,3,8.39,1103.09,B,B1,其他,政府机构,国际组织,10+ years,0,2,1,0,0,2016-04-01,4,4.0,3,7.41,0.0,805.0,809.0,0.0,0,0,0.0,8050.0,27.7,0,Jan-1983,4.0,1.0,4.0,0.0,11.0,8.0,5.0,0.0,0
457950,230732,5600,3,14.65,193.17,C,C5,公务员,上市企业,信息传输、软件和信息技术服务业,5 years,2,1,2,1,0,2015-08-01,5,111.0,8,23.24,0.0,750.0,754.0,0.0,2,114,33.49526447117234,1842.0,2.6,0,Mar-2000,6.0,1.0,7.0,0.0,8.0,33.0,26.0,0.0,0
428278,230821,20000,3,9.67,642.25,B,B1,其他,幼教与中小学校,国际组织,5 years,0,1,1,1,5,2014-03-01,0,161.0,14,27.66,1.0,750.0,754.0,0.0,0,0,0.0,23135.0,62.7,0,Nov-1998,0.0,1.0,8.0,0.0,21.0,16.0,7.0,1.0,0
618566,231032,20850,5,11.99,463.7,C,C1,其他,政府机构,金融业,3 years,0,2,0,1,0,2016-02-01,0,116.0,14,22.74,0.0,750.0,754.0,0.0,3,186,84.30663862946422,8675.0,14.6,0,Jun-2005,0.0,1.0,9.0,0.0,16.0,25.0,11.0,0.0,0
681622,231129,11725,3,17.57,421.37,D,D4,其他,普通企业,信息传输、软件和信息技术服务业,5 years,0,0,2,1,0,2015-08-01,1,45.0,21,14.36,2.0,720.0,724.0,0.0,0,0,0.0,729.0,8.0,0,Oct-1998,1.0,1.0,1.0,0.0,23.0,11.0,6.0,0.0,0
623120,231414,18750,5,17.47,470.74,D,D1,工人,上市企业,金融业,6 years,0,1,2,0,0,2018-04-01,0,153.0,11,66.74,0.0,745.0,749.0,0.0,0,0,0.0,31516.0,69.1,0,Jun-1995,0.0,1.0,9.0,0.0,5.0,18.0,11.0,0.0,1
66481,231499,9000,3,14.98,311.9,C,C3,工人,普通企业,住宿和餐饮业,10+ years,0,0,1,0,0,2014-01-01,4,504.0,11,13.38,0.0,720.0,724.0,0.0,0,0,0.0,13970.0,96.3,0,Aug-1998,4.0,1.0,4.0,0.0,2.0,9.0,9.0,0.0,0
716428,231620,40000,3,9.44,1280.2,B,B1,其他,政府机构,房地产业,< 1 year,0,2,1,1,4,2018-03-01,0,17.0,13,11.12,0.0,670.0,674.0,0.0,0,0,0.0,138800.0,59.2,0,Feb-1998,0.0,1.0,9.0,0.0,0.0,19.0,14.0,0.0,0
673135,231853,13350,5,30.79,438.42,G,G1,职员,政府机构,房地产业,10+ years,0,1,1,1,0,2017-02-01,0,228.0,24,26.72,0.0,720.0,724.0,1.0,0,0,0.0,8813.0,16.2,1,Feb-2002,0.0,1.0,6.0,0.0,11.0,27.0,16.0,0.0,0
379665,232071,30000,5,13.65,692.62,C,C1,其他,普通企业,制造业,10+ years,0,0,2,0,0,2014-03-01,2,31.0,2,4.9,0.0,775.0,779.0,0.0,0,0,0.0,42260.0,50.0,0,May-2000,5.0,1.0,4.0,0.0,1.0,24.0,14.0,0.0,0
317031,232115,5000,3,16.29,176.51,C,C4,工人,政府机构,批发和零售业,10+ years,0,0,2,1,0,2013-06-01,5,33.0,22,23.44,0.0,720.0,724.0,0.0,0,0,0.0,10318.0,64.9,1,Sep-1995,38917.0,1.0,4.0,0.0,6.0,6.0,3.0,0.0,0
232864,232142,6350,3,9.49,203.38,B,B2,其他,高等教育机构,电力、热力生产供应业,8 years,1,0,0,1,0,2016-07-01,0,324.0,10,22.99,0.0,760.0,764.0,0.0,0,0,0.0,34440.0,73.3,0,Feb-2005,0.0,1.0,4.0,0.0,6.0,13.0,7.0,0.0,0
112662,232184,8000,3,9.16,255.0,B,B2,职员,政府机构,电力、热力生产供应业,3 years,0,0,0,1,4,2016-06-01,0,512.0,21,14.05,0.0,740.0,744.0,0.0,3,96,33.411050813326625,6708.0,29.2,0,Feb-2004,0.0,1.0,2.0,0.0,25.0,22.0,9.0,0.0,0
215488,232227,10350,5,18.25,264.24,E,E1,职员,普通企业,电力、热力生产供应业,4 years,0,1,2,1,3,2015-04-01,0,41.0,25,20.37,1.0,745.0,749.0,0.0,0,0,0.0,19669.0,49.8,0,Mar-1995,0.0,1.0,5.0,0.0,6.0,11.0,6.0,0.0,0
411792,232256,25000,5,20.99,676.2,E,E5,其他,普通企业,金融业,10+ years,0,0,2,0,0,2015-05-01,0,370.0,13,20.55,0.0,745.0,749.0,0.0,0,0,0.0,37094.0,51.2,0,Aug-1987,0.0,1.0,6.0,0.0,1.0,13.0,8.0,0.0,1
340929,232383,11200,3,13.99,382.74,C,C3,工人,普通企业,文化和体育业,4 years,1,0,0,0,0,2017-02-01,0,480.0,8,34.69,0.0,720.0,724.0,0.0,0,0,0.0,22884.0,48.9,1,Jul-2005,0.0,1.0,5.0,0.0,13.0,12.0,9.0,0.0,1
281394,232659,17000,5,15.31,407.21,C,C2,职员,政府机构,金融业,6 years,0,0,2,0,0,2013-01-01,3,347.0,14,29.17,0.0,720.0,724.0,0.0,0,0,0.0,5887.0,52.6,1,Mar-2001,3.0,1.0,4.0,0.0,19.0,5.0,5.0,0.0,1
261605,232754,35000,3,8.9,1111.37,A,A5,职员,政府机构,公共服务、社会组织,1 year,2,0,2,1,3,2013-11-01,0,158.0,9,19.75,0.0,755.0,759.0,0.0,0,0,0.0,47578.0,57.7,1,Dec-1993,38.0,1.0,5.0,0.0,8.0,9.0,8.0,0.0,0
27485,232847,28000,3,8.9,889.09,A,A5,其他,世界五百强,建筑业,< 1 year,0,2,1,1,0,2013-07-01,0,152.0,14,8.08,0.0,730.0,734.0,0.0,3,261,125.11613697031885,16600.0,35.9,1,Sep-1998,558.0,1.0,6.0,0.0,5.0,17.0,10.0,0.0,0
31064,233075,30000,5,9.99,637.27,B,B3,职员,政府机构,金融业,10+ years,0,0,2,1,3,2015-07-01,4,609.0,19,18.33,0.0,750.0,754.0,0.0,0,0,0.0,33382.0,69.8,1,Jul-1984,4.0,1.0,5.0,0.0,24.0,15.0,10.0,0.0,0
660444,233188,16000,5,13.49,368.08,C,C2,其他,政府机构,金融业,8 years,0,0,0,1,0,2016-08-01,4,100.0,4,24.24,2.0,745.0,749.0,0.0,0,0,0.0,51882.0,61.4,0,Sep-2001,4.0,1.0,7.0,0.0,18.0,10.0,6.0,0.0,0
216871,233259,16000,5,14.79,378.88,C,C4,工程师,普通企业,采矿业,5 years,0,1,1,0,0,2011-05-01,1,296.0,5,10.99,0.0,720.0,724.0,1.0,0,0,0.0,6041.0,43.6,1,Jun-1995,2091.0,1.0,,,,,,,1
768645,233277,17000,3,12.49,568.64,B,B4,公务员,政府机构,采矿业,3 years,1,1,1,1,0,2014-04-01,0,157.0,8,24.15,0.0,730.0,734.0,0.0,0,0,0.0,12880.0,58.5,0,Jun-1993,0.0,1.0,4.0,0.0,2.0,13.0,6.0,0.0,0
460160,233373,11500,5,14.65,271.48,C,C5,其他,普通企业,电力、热力生产供应业,10+ years,0,1,1,0,0,2015-08-01,2,126.0,38,0.94,0.0,720.0,724.0,1.0,0,0,0.0,187.0,1.5,1,Oct-2003,5.0,1.0,1.0,0.0,7.0,6.0,3.0,0.0,1
35389,233817,17500,3,8.9,555.69,A,A5,其他,幼教与中小学校,金融业,7 years,2,1,1,0,0,2012-07-01,3,495.0,14,3.71,0.0,735.0,739.0,0.0,1,117,28.875510546001173,11887.0,30.5,1,Nov-2001,6719.0,1.0,,,,,,,0
433102,234469,40000,3,11.99,1328.39,B,B5,其他,上市企业,金融业,10+ years,0,2,1,1,4,2017-07-01,4,63.0,14,19.61,0.0,660.0,664.0,0.0,0,0,0.0,25887.0,25.3,0,May-1988,4.0,1.0,18.0,0.0,17.0,28.0,17.0,1.0,1
579485,234627,6000,5,14.09,139.89,B,B5,职员,上市企业,金融业,< 1 year,0,1,2,0,0,2012-08-01,3,299.0,0,18.79,0.0,720.0,724.0,0.0,0,0,0.0,13127.0,84.7,1,Nov-2004,54669.0,1.0,1.0,0.0,21.0,9.0,6.0,0.0,0
142939,234894,40000,5,14.08,932.39,C,C3,其他,普通企业,农、林、牧、渔业,10+ years,2,0,1,1,2,2018-02-01,6,122.0,9,10.79,0.0,665.0,669.0,1.0,0,0,0.0,35732.0,72.3,0,Feb-1995,7.0,1.0,6.0,0.0,6.0,8.0,4.0,0.0,0
152619,235044,8800,3,12.69,295.2,C,C2,工人,政府机构,信息传输、软件和信息技术服务业,2 years,1,0,1,0,0,2015-11-01,0,588.0,4,23.69,0.0,720.0,724.0,1.0,4,520,159.58511697401883,5830.0,34.5,0,Oct-1996,0.0,1.0,4.0,0.0,11.0,7.0,3.0,0.0,0
29820,235086,19200,5,14.08,447.55,C,C3,其他,普通企业,金融业,7 years,0,1,2,3,0,2017-06-01,0,195.0,38,24.14,0.0,795.0,799.0,0.0,0,0,0.0,10998.0,7.9,0,Jul-1997,0.0,1.0,11.0,0.0,9.0,27.0,20.0,0.0,1
101916,235098,10000,3,5.32,301.15,A,A1,职员,政府机构,农、林、牧、渔业,10+ years,0,0,1,0,0,2016-10-01,0,77.0,7,14.88,0.0,805.0,809.0,0.0,0,0,0.0,47109.0,45.5,1,Sep-1999,0.0,1.0,5.0,0.0,0.0,11.0,6.0,0.0,0
615406,235329,9125,3,15.59,318.97,C,C5,其他,政府机构,信息传输、软件和信息技术服务业,< 1 year,0,1,1,2,0,2016-08-01,0,66.0,14,29.21,0.0,730.0,734.0,0.0,0,0,0.0,19120.0,73.0,0,Sep-2001,0.0,1.0,9.0,0.0,7.0,11.0,4.0,0.0,1
229219,235586,15000,3,13.65,510.12,C,C1,其他,普通企业,房地产业,10+ years,0,0,2,0,0,2014-02-01,0,188.0,23,23.62,1.0,735.0,739.0,0.0,3,273,93.6638088222686,11717.0,30.2,1,Feb-1991,0.0,1.0,9.0,0.0,3.0,36.0,19.0,0.0,0
562093,235620,16500,3,6.99,509.4,A,A2,其他,普通企业,建筑业,10+ years,0,1,1,0,0,2016-06-01,2,468.0,0,6.64,0.0,805.0,809.0,0.0,0,0,0.0,50838.0,44.2,0,Aug-1977,5.0,1.0,5.0,0.0,2.0,24.0,9.0,0.0,0
50934,235797,15000,3,9.93,483.52,B,B2,职员,普通企业,采矿业,1 year,0,0,1,0,0,2017-08-01,0,666.0,13,27.63,0.0,770.0,774.0,0.0,0,0,0.0,16223.0,57.1,1,Sep-1995,0.0,1.0,2.0,0.0,13.0,7.0,5.0,0.0,1
236823,235842,9500,3,6.49,291.13,A,A2,工人,高等教育机构,文化和体育业,4 years,0,0,1,1,0,2016-02-01,2,121.0,14,3.13,0.0,785.0,789.0,0.0,2,226,104.74210862955972,10507.0,20.2,1,Mar-1998,5.0,1.0,3.0,0.0,9.0,9.0,3.0,0.0,0
521943,235982,14400,3,15.8,504.85,C,C3,职员,世界五百强,金融业,2 years,1,0,2,0,0,2013-06-01,0,309.0,30,18.42,0.0,720.0,724.0,0.0,0,0,0.0,11035.0,67.9,1,Jan-2002,342.0,1.0,8.0,0.0,2.0,11.0,6.0,0.0,0
707445,236186,6000,3,16.2,211.54,C,C4,其他,普通企业,农、林、牧、渔业,< 1 year,2,0,0,0,0,2013-10-01,3,88.0,32,15.9,0.0,720.0,724.0,0.0,0,0,0.0,3414.0,65.7,1,Sep-2007,2143.0,1.0,1.0,0.0,13.0,2.0,2.0,0.0,0
387344,236462,5500,3,20.39,205.5,D,D4,职员,普通企业,交通运输、仓储和邮政业,9 years,1,2,0,1,3,2018-03-01,0,49.0,12,17.31,1.0,720.0,724.0,1.0,0,0,0.0,5229.0,13.1,0,Aug-2006,0.0,1.0,6.0,0.0,7.0,16.0,10.0,1.0,0
410073,237019,15000,5,16.99,372.71,D,D1,其他,政府机构,采矿业,10+ years,2,0,2,1,4,2014-01-01,0,54.0,28,27.02,0.0,720.0,724.0,0.0,0,0,0.0,34842.0,65.7,1,Jan-1997,0.0,1.0,6.0,0.0,10.0,18.0,6.0,0.0,0
602217,237221,18000,5,8.39,368.35,A,A5,其他,上市企业,建筑业,10+ years,0,1,0,1,5,2014-10-01,2,70.0,32,18.76,0.0,785.0,789.0,0.0,0,0,0.0,13596.0,48.2,0,Feb-1987,5.0,1.0,1.0,0.0,8.0,9.0,4.0,0.0,0
756455,237253,4875,3,16.55,172.72,D,D2,职员,普通企业,公共服务、社会组织,10+ years,0,0,1,0,0,2015-07-01,0,396.0,7,24.84,0.0,720.0,724.0,0.0,0,0,0.0,20009.0,68.8,0,Jan-1993,0.0,1.0,8.0,0.0,23.0,10.0,6.0,0.0,1
568978,237368,34000,3,16.02,1195.68,C,C5,其他,普通企业,制造业,< 1 year,0,0,1,0,0,2017-11-01,4,570.0,43,11.29,0.0,785.0,789.0,0.0,0,0,0.0,9763.0,26.0,1,Feb-2000,4.0,1.0,4.0,0.0,7.0,15.0,10.0,0.0,1
628422,237606,7625,3,15.61,266.61,D,D1,其他,上市企业,公共服务、社会组织,9 years,2,0,0,0,0,2015-04-01,4,45.0,21,30.65,0.0,720.0,724.0,1.0,0,0,0.0,6383.0,27.8,0,Mar-2003,4.0,1.0,3.0,0.0,12.0,8.0,2.0,0.0,1
697178,237663,4475,3,10.49,145.43,B,B3,工程师,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,0,0,0,2015-01-01,4,573.0,19,20.25,0.0,755.0,759.0,0.0,0,0,0.0,35416.0,55.1,1,Jul-1985,4.0,1.0,8.0,0.0,7.0,15.0,6.0,0.0,0
489504,237694,28000,3,10.99,916.56,B,B3,公务员,世界五百强,金融业,1 year,0,1,1,1,5,2014-10-01,4,160.0,4,23.26,0.0,750.0,754.0,0.0,0,0,0.0,62488.0,63.3,1,Aug-1991,0.0,1.0,5.0,0.0,7.0,16.0,8.0,0.0,0
595955,237766,14000,3,12.87,470.87,C,C1,公务员,政府机构,建筑业,9 years,1,2,0,1,3,2010-01-01,5,370.0,13,22.29,0.0,765.0,769.0,0.0,2,182,97.57696307572664,12039.0,88.0,1,Jun-1996,16929.0,1.0,,,,,,,0
